course,EX,A,B,C,D,P,F,session,EX%,A%,B%,C%,D%,P%,F%,average
EE29206-ELECTRICAL MACHINES LABORATORY ,13,58,33,11,3,3,0,Spring 22,10.743801652892563,47.93388429752066,27.27272727272727,9.090909090909092,2.479338842975207,2.479338842975207,0.0,8.479338842975206
EE31009-CONTROL SYSTEM ENGINEERING ,5,31,32,46,36,18,1,Autumn 22,2.9585798816568047,18.34319526627219,18.93491124260355,27.218934911242602,21.301775147928996,10.650887573964498,0.591715976331361,7.201183431952662
EE31011-POWER ELECTRONICS ,5,19,38,31,17,8,4,Autumn 22,4.098360655737705,15.573770491803279,31.147540983606557,25.40983606557377,13.934426229508196,6.557377049180328,3.278688524590164,7.377049180327869
EE39006-POWER ELECTRONICS LAB. ,27,55,26,12,2,0,0,Autumn 22,22.131147540983605,45.08196721311475,21.311475409836063,9.836065573770492,1.639344262295082,0.0,0.0,8.762295081967213
EE39009-CONTROL AND INSTRUMENTATION LAB. ,15,61,59,30,5,0,0,Autumn 22,8.823529411764707,35.88235294117647,34.705882352941174,17.647058823529413,2.941176470588235,0.0,0.0,8.3
EE39203-DIGITAL SIGNAL PROCESSING LABORATORY ,25,59,51,19,7,4,0,Autumn 22,15.151515151515152,35.75757575757576,30.909090909090907,11.515151515151516,4.242424242424243,2.4242424242424243,0.0,8.387878787878789
PH21203-ELECTROMAGNETISM ,3,1,6,12,9,6,1,Autumn 22,7.894736842105263,2.631578947368421,15.789473684210526,31.57894736842105,23.684210526315788,15.789473684210526,2.631578947368421,6.815789473684211
MT21201-INTRODUCTION TO ENGINEERING MATERIALS ,0,6,15,29,16,36,0,Autumn 22,0.0,5.88235294117647,14.705882352941178,28.431372549019606,15.686274509803921,35.294117647058826,0.0,6.401960784313726
PH21203-ELECTROMAGNETISM ,1,3,12,14,11,5,1,Autumn 21,2.127659574468085,6.382978723404255,25.53191489361702,29.78723404255319,23.404255319148938,10.638297872340425,2.127659574468085,6.9361702127659575
MA20204-APPLIED COMPUTATIONAL METHODS ,22,20,37,48,19,4,0,Spring 22,14.666666666666666,13.333333333333334,24.666666666666668,32.0,12.666666666666668,2.666666666666667,0.0,7.773333333333333
MA30227-OPTIMIZATION TECHNIQUES ,0,0,0,0,1,0,0,Autumn 21,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
ME29202-MECHATRONICS LABORATORY ,23,87,62,13,4,0,0,Spring 22,12.16931216931217,46.03174603174603,32.804232804232804,6.878306878306878,2.1164021164021163,0.0,0.0,8.592592592592593
CS60012- ,1,0,0,0,0,0,0,Spring 22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
MS60009- ,1,2,1,1,0,0,0,Spring 22,20.0,40.0,20.0,20.0,0.0,0.0,0.0,8.6
EE21205-ANALOG ELECTRONIC CIRCUITS ,0,0,0,0,0,0,1,Autumn 21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
EX20201-PHYSICS OF THE SOLID EARTH ,9,26,15,4,2,0,0,Autumn 21,16.071428571428573,46.42857142857143,26.785714285714285,7.142857142857142,3.571428571428571,0.0,0.0,8.642857142857142
GG21201-INTRODUCTION TO EARTH SCIENCE ,2,29,19,5,1,0,0,Autumn 21,3.571428571428571,51.78571428571429,33.92857142857143,8.928571428571429,1.7857142857142856,0.0,0.0,8.464285714285714
GG21205-MINERALOGY ,4,7,31,11,3,0,0,Autumn 21,7.142857142857142,12.5,55.35714285714286,19.642857142857142,5.357142857142857,0.0,0.0,7.964285714285714
GG29201-INTRODUCTION TO EARTH SCIENCE LABORATORY ,13,27,16,0,0,0,0,Autumn 21,23.214285714285715,48.214285714285715,28.57142857142857,0.0,0.0,0.0,0.0,8.946428571428571
EX28202-FIELD WORK ,5,6,6,1,2,0,0,Spring 22,25.0,30.0,30.0,5.0,10.0,0.0,0.0,8.55
GG20202-STRUCTURAL GEOLOGY ,4,4,19,21,6,2,0,Spring 22,7.142857142857142,7.142857142857142,33.92857142857143,37.5,10.714285714285714,3.571428571428571,0.0,7.517857142857143
GG20204-PALEONTOLOGY AND  STRATIGRAPHY ,1,4,10,6,0,0,0,Spring 22,4.761904761904762,19.047619047619047,47.61904761904761,28.57142857142857,0.0,0.0,0.0,8.0
GG20206-PETROLOGY ,0,1,1,8,7,3,0,Spring 22,0.0,5.0,5.0,40.0,35.0,15.0,0.0,6.5
GG29202-STRUCTURAL GEOLOGY LABORATORY ,13,23,12,4,3,1,0,Spring 22,23.214285714285715,41.07142857142857,21.428571428571427,7.142857142857142,5.357142857142857,1.7857142857142856,0.0,8.642857142857142
GG29204-DETERMINATIVE MINERALOGY LABORATORY ,0,8,22,20,5,1,0,Spring 22,0.0,14.285714285714285,39.285714285714285,35.714285714285715,8.928571428571429,1.7857142857142856,0.0,7.553571428571429
GG21211-GEOPHYSICAL FIELD THEORY ,2,2,3,4,4,5,0,Autumn 22,10.0,10.0,15.0,20.0,20.0,25.0,0.0,6.95
GG30203-ELECTRICAL METHODS OF PROSPECTING ,1,1,2,3,2,6,5,Autumn 22,5.0,5.0,10.0,15.0,10.0,30.0,25.0,5.9
GG31003-MINERAL RESOURCES ,2,3,4,1,7,3,0,Autumn 22,10.0,15.0,20.0,5.0,35.0,15.0,0.0,7.15
GG31201-SEISMOLOGY ,0,0,0,0,2,9,9,Autumn 22,0.0,0.0,0.0,0.0,10.0,45.0,45.0,4.65
GG39209-ELECTRICAL METHODS LAB. ,0,2,8,6,4,0,0,Autumn 22,0.0,10.0,40.0,30.0,20.0,0.0,0.0,7.4
HS21205-MACROECONOMICS I ,0,0,0,3,4,0,1,Autumn 22,0.0,0.0,0.0,37.5,50.0,0.0,12.5,6.125
HS69013- ,0,1,0,0,0,0,0,Autumn 22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
EX40003-EARTHQUAKE SEISMOLOGY ,0,0,0,0,0,0,7,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
EX40011-STATIONARY FIELD AND ELECTRICAL METHODS ,0,0,0,0,0,0,7,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
EX41003-SEISMIC METHODS OF PROSPECTING ,0,0,0,0,0,2,5,Autumn 20,0.0,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,4.285714285714286
EX41005-EARTH AND PLANETARY SYSTEMS ,0,0,0,0,0,0,7,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
EX49005-SEISMIC METHODS OF  PROSPECTING LAB. ,0,0,0,0,0,0,7,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
EX49011-ELECTRICAL METHODS LAB. ,0,0,0,0,0,0,7,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
MA41021-PROGRAMMING LANGUAGES ,0,0,0,0,0,0,9,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
MA49015-PROGRAMMING  LAB. ,0,0,0,2,0,1,6,Autumn 20,0.0,0.0,0.0,22.22222222222222,0.0,11.11111111111111,66.66666666666666,4.777777777777778
EE39201-INSTRUMENTATION SYSTEM DESIGN-1 ,4,17,16,9,1,0,0,Autumn 22,8.51063829787234,36.17021276595745,34.04255319148936,19.148936170212767,2.127659574468085,0.0,0.0,8.297872340425531
IE31001-INSTRUMENTATION DEVICES ,4,10,15,8,8,2,0,Autumn 22,8.51063829787234,21.27659574468085,31.914893617021278,17.02127659574468,17.02127659574468,4.25531914893617,0.0,7.74468085106383
IE39001-INSTRUMENTATION DEVICES LABORATORY ,5,14,11,17,0,0,0,Autumn 22,10.638297872340425,29.78723404255319,23.404255319148938,36.17021276595745,0.0,0.0,0.0,8.148936170212766
MA51111-NUMBER THEORY ,0,0,0,2,2,1,0,Autumn 21,0.0,0.0,0.0,40.0,40.0,20.0,0.0,6.2
IM21201-OPERATIONS RESEARCH I ,25,41,42,18,13,5,0,Autumn 21,17.36111111111111,28.47222222222222,29.166666666666668,12.5,9.027777777777777,3.4722222222222223,0.0,8.222222222222221
IM21203-ENGINEERING ECONOMY ,33,40,6,0,0,0,0,Autumn 21,41.77215189873418,50.63291139240506,7.59493670886076,0.0,0.0,0.0,0.0,9.341772151898734
IM21202-MANAGEMENT OF INVENTORY SYSTEMS ,10,26,31,12,0,0,0,Spring 22,12.658227848101266,32.91139240506329,39.24050632911392,15.18987341772152,0.0,0.0,0.0,8.430379746835444
IM29202-WORK SYSTEM DESIGN LABORATORY ,33,46,0,0,0,0,0,Spring 22,41.77215189873418,58.22784810126582,0.0,0.0,0.0,0.0,0.0,9.417721518987342
IM29204-OPERATIONS RESEARCH LABORATORY ,45,25,5,0,3,1,0,Spring 22,56.9620253164557,31.645569620253166,6.329113924050633,0.0,3.79746835443038,1.2658227848101267,0.0,9.341772151898734
IM31005-QUALITY DESIGN AND CONTROL ,7,10,26,20,10,5,1,Autumn 22,8.860759493670885,12.658227848101266,32.91139240506329,25.31645569620253,12.658227848101266,6.329113924050633,1.2658227848101267,7.556962025316456
IM31006-SIMULATION ,6,12,21,21,14,5,0,Autumn 22,7.59493670886076,15.18987341772152,26.582278481012654,26.582278481012654,17.72151898734177,6.329113924050633,0.0,7.493670886075949
IM31201-SUPPLY CHAIN MANAGEMENT ,8,20,17,17,13,4,0,Autumn 22,10.126582278481013,25.31645569620253,21.518987341772153,21.518987341772153,16.455696202531644,5.063291139240507,0.0,7.7594936708860756
IM31203-PRODUCTION PLANNING AND CONTROL ,8,14,31,13,7,6,0,Autumn 22,10.126582278481013,17.72151898734177,39.24050632911392,16.455696202531644,8.860759493670885,7.59493670886076,0.0,7.810126582278481
IM39005-QUALITY DESIGN AND CONTROL LABORATORY ,49,30,0,0,0,0,0,Autumn 22,62.0253164556962,37.9746835443038,0.0,0.0,0.0,0.0,0.0,9.620253164556962
IM39201-SIMULATION LAB ,44,30,4,1,0,0,0,Autumn 22,55.69620253164557,37.9746835443038,5.063291139240507,1.2658227848101267,0.0,0.0,0.0,9.481012658227849
MA41022-PARTIAL DIFFERENTIAL EQUATIONS ,0,4,11,14,10,0,0,Spring 22,0.0,10.256410256410255,28.205128205128204,35.8974358974359,25.64102564102564,0.0,0.0,7.230769230769231
BM60203- ,0,0,0,1,0,0,0,Autumn 22,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
GG21203-PALEONTOLOGY ,5,18,8,4,1,0,0,Autumn 21,13.88888888888889,50.0,22.22222222222222,11.11111111111111,2.7777777777777777,0.0,0.0,8.61111111111111
GG29203-PALEONTOLOGY LABORATORY ,1,7,16,10,2,0,0,Autumn 21,2.7777777777777777,19.444444444444446,44.44444444444444,27.77777777777778,5.555555555555555,0.0,0.0,7.861111111111111
GG20208-THERMODYNAMICS OF GEOLOGICAL SYSTEMS ,4,6,8,10,6,2,0,Spring 22,11.11111111111111,16.666666666666664,22.22222222222222,27.77777777777778,16.666666666666664,5.555555555555555,0.0,7.611111111111111
GG28202-FIELD WORK ,12,11,6,3,4,0,0,Spring 22,33.33333333333333,30.555555555555557,16.666666666666664,8.333333333333332,11.11111111111111,0.0,0.0,8.666666666666666
AR20201-HISTORY OF ARCHITECTURE II ,2,25,14,3,0,2,0,Autumn 22,4.3478260869565215,54.347826086956516,30.434782608695656,6.521739130434782,0.0,4.3478260869565215,0.0,8.434782608695652
GG30217-ENGINEERING GEOLOGY ,2,5,7,5,9,8,0,Autumn 22,5.555555555555555,13.88888888888889,19.444444444444446,13.88888888888889,25.0,22.22222222222222,0.0,6.944444444444445
GG31005-MINERAL RESOURCES ,1,1,6,6,7,14,0,Autumn 22,2.857142857142857,2.857142857142857,17.142857142857142,17.142857142857142,20.0,40.0,0.0,6.314285714285714
GG31009-METAMORPHIC PETROLOGY ,1,1,1,4,15,14,0,Autumn 22,2.7777777777777777,2.7777777777777777,2.7777777777777777,11.11111111111111,41.66666666666667,38.88888888888889,0.0,5.972222222222222
GG39009-METAMORPHIC PETROLOGY LAB. ,2,5,12,5,5,7,0,Autumn 22,5.555555555555555,13.88888888888889,33.33333333333333,13.88888888888889,13.88888888888889,19.444444444444446,0.0,7.25
GG39211-ENGINEERING GEOLOGY LAB. ,1,6,9,8,8,3,0,Autumn 22,2.857142857142857,17.142857142857142,25.71428571428571,22.857142857142858,22.857142857142858,8.571428571428571,0.0,7.285714285714286
GG49001-GEOCHEMISTRY LAB. ,17,13,5,0,0,0,0,Autumn 22,48.57142857142857,37.142857142857146,14.285714285714285,0.0,0.0,0.0,0.0,9.342857142857143
CL60004- ,0,0,0,1,0,0,0,Spring 22,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
ME21201-FLUID MECHANICS ,8,20,39,61,88,79,29,Autumn 22,2.4691358024691357,6.172839506172839,12.037037037037036,18.82716049382716,27.160493827160494,24.382716049382715,8.950617283950617,6.290123456790123
HS21203-MICROECONOMICS I ,24,23,16,2,0,0,0,Autumn 21,36.92307692307693,35.38461538461539,24.615384615384617,3.076923076923077,0.0,0.0,0.0,9.061538461538461
HS29201-ECONOMIC DATA ANALYSIS LABORATORY ,6,17,42,0,0,0,0,Autumn 21,9.230769230769232,26.153846153846157,64.61538461538461,0.0,0.0,0.0,0.0,8.446153846153846
HS20204-STATISTICS FOR ECONOMICS ,5,14,38,8,0,0,0,Spring 22,7.6923076923076925,21.53846153846154,58.46153846153847,12.307692307692308,0.0,0.0,0.0,8.246153846153845
HS21202-MICROECONOMICS II ,7,27,22,8,1,0,0,Spring 22,10.76923076923077,41.53846153846154,33.84615384615385,12.307692307692308,1.5384615384615385,0.0,0.0,8.476923076923077
HS21204-MACROECONOMICS II ,5,16,32,11,1,0,0,Spring 22,7.6923076923076925,24.615384615384617,49.23076923076923,16.923076923076923,1.5384615384615385,0.0,0.0,8.2
HS21206-DEVELOPMENT ECONOMICS ,2,10,34,19,0,0,0,Spring 22,3.076923076923077,15.384615384615385,52.307692307692314,29.230769230769234,0.0,0.0,0.0,7.923076923076923
HS30207-ECONOMETRIC ANALYSIS II ,5,23,19,12,6,0,0,Autumn 22,7.6923076923076925,35.38461538461539,29.230769230769234,18.461538461538463,9.230769230769232,0.0,0.0,8.138461538461538
HS31201-PUBLIC FINANCE ,3,11,28,21,1,0,1,Autumn 22,4.615384615384616,16.923076923076923,43.07692307692308,32.30769230769231,1.5384615384615385,0.0,1.5384615384615385,7.846153846153846
HS39203-ECONOMETRIC ANALYSIS II LAB ,12,27,25,1,0,0,0,Autumn 22,18.461538461538463,41.53846153846154,38.46153846153847,1.5384615384615385,0.0,0.0,0.0,8.76923076923077
HS60261- ,6,10,36,8,4,1,0,Autumn 22,9.230769230769232,15.384615384615385,55.38461538461539,12.307692307692308,6.153846153846154,1.5384615384615385,0.0,8.046153846153846
BT60006- ,0,1,0,0,0,0,0,Spring 22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
MA21201-REAL ANALYSIS ,4,18,44,7,4,0,0,Autumn 21,5.194805194805195,23.376623376623375,57.14285714285714,9.090909090909092,5.194805194805195,0.0,0.0,8.142857142857142
MA29202-NUMERICAL METHODS LABORATORY ,1,14,21,21,13,3,1,Spring 22,1.3513513513513513,18.91891891891892,28.37837837837838,28.37837837837838,17.56756756756757,4.054054054054054,1.3513513513513513,7.405405405405405
MA39207-OPTIMIZATION TECHNIQUES LAB ,22,36,16,0,0,0,0,Autumn 22,29.72972972972973,48.64864864864865,21.62162162162162,0.0,0.0,0.0,0.0,9.08108108108108
MA69201- ,3,10,33,18,10,0,0,Autumn 22,4.054054054054054,13.513513513513514,44.5945945945946,24.324324324324326,13.513513513513514,0.0,0.0,7.702702702702703
EG30002-ENERGY CONVERSION PROCESSES ,5,10,14,5,0,2,0,Spring 22,13.88888888888889,27.77777777777778,38.88888888888889,13.88888888888889,0.0,5.555555555555555,0.0,8.25
EM29201-ECONOMIC DATA ANALYSIS LABORATORY ,6,23,9,3,6,20,0,Autumn 22,8.955223880597014,34.32835820895522,13.432835820895523,4.477611940298507,8.955223880597014,29.850746268656714,0.0,7.402985074626866
MA41003-LINEAR ALGEBRA ,0,0,0,0,0,0,2,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
MA41007-FUNCTIONAL ANALYSIS ,0,0,0,0,0,0,2,Autumn 20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
ME21203-MECHANICS OF SOLIDS ,9,53,84,68,24,19,0,Autumn 21,3.501945525291829,20.622568093385212,32.68482490272373,26.459143968871597,9.33852140077821,7.392996108949417,0.0,7.603112840466926
ME21205-DYNAMICS ,11,29,100,74,35,7,0,Autumn 21,4.296875,11.328125,39.0625,28.90625,13.671875,2.734375,0.0,7.5546875
ME29203-MECHANICS OF SOLIDS LABORATORY ,16,37,63,66,37,38,0,Autumn 21,6.22568093385214,14.396887159533073,24.5136186770428,25.680933852140075,14.396887159533073,14.785992217898833,0.0,7.280155642023346
IM20204-OPERATIONS RESEARCH ,11,52,118,50,17,7,2,Spring 22,4.280155642023346,20.233463035019454,45.91439688715953,19.45525291828794,6.614785992217899,2.7237354085603114,0.7782101167315175,7.848249027237354
ME29002-MECHANISM SESSIONAL ,9,99,115,28,5,0,1,Autumn 22,3.501945525291829,38.52140077821012,44.74708171206226,10.894941634241246,1.9455252918287937,0.0,0.38910505836575876,8.29182879377432
ME30005-HEAT TRANSFER ,17,50,72,60,31,21,5,Autumn 22,6.640625,19.53125,28.125,23.4375,12.109375,8.203125,1.953125,7.52734375
ME30602-DESIGN OF MACHINE ELEMENTS ,20,38,80,63,34,18,2,Autumn 22,7.8431372549019605,14.901960784313726,31.372549019607842,24.705882352941178,13.333333333333334,7.0588235294117645,0.7843137254901961,7.549019607843137
"ME31201-CASTING, FORMING AND WELDING ",7,29,69,75,55,18,4,Autumn 22,2.7237354085603114,11.284046692607005,26.848249027237355,29.18287937743191,21.40077821011673,7.003891050583658,1.556420233463035,7.175097276264592
ME31203-KINEMATICS AND KINETICS OF MACHINES ,14,31,54,64,48,44,2,Autumn 22,5.447470817120623,12.062256809338521,21.011673151750973,24.90272373540856,18.67704280155642,17.120622568093385,0.7782101167315175,7.062256809338521
"ME39201-CASTING, FORMING AND WELDING LAB ",3,97,123,33,0,0,1,Autumn 22,1.1673151750972763,37.7431906614786,47.85992217898833,12.840466926070038,0.0,0.0,0.38910505836575876,8.256809338521402
MT30001-MATERIALS ENGINEERING ,20,118,74,36,5,3,1,Autumn 22,7.782101167315175,45.91439688715953,28.793774319066145,14.007782101167315,1.9455252918287937,1.1673151750972763,0.38910505836575876,8.385214007782102
MF41601-SOFT COMPUTING ,0,2,0,0,0,0,0,Autumn 23,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
HS29201-ECONOMIC DATA ANALYSIS LABORATORY ,0,3,0,0,1,3,0,Autumn 22,0.0,42.857142857142854,0.0,0.0,14.285714285714285,42.857142857142854,0.0,6.857142857142857
MA51005-ANALYTICAL MECHANICS ,0,0,0,0,0,1,0,Autumn 21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
ME21207-THERMO-FLUID SCIENCE ,7,18,25,15,5,0,0,Autumn 21,10.0,25.71428571428571,35.714285714285715,21.428571428571427,7.142857142857142,0.0,0.0,8.1
ME29204-WORKSHOP PRACTICE ,3,44,18,5,0,0,0,Spring 22,4.285714285714286,62.857142857142854,25.71428571428571,7.142857142857142,0.0,0.0,0.0,8.642857142857142
MA41207-MATHEMATICAL ANALYSIS ,0,0,1,0,0,0,0,Autumn 22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
RD30005-FUNDAMENTALS OF RURAL INNOVATION AND MANAGEMENT ,0,5,4,1,1,0,0,Spring 22,0.0,45.45454545454545,36.36363636363637,9.090909090909092,9.090909090909092,0.0,0.0,8.181818181818182
PH21206-QUANTUM PHYSICS ,0,0,1,0,0,0,0,Autumn 21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
MT21201-INTRODUCTION TO ENGINEERING MATERIALS ,2,14,27,26,5,2,0,Autumn 21,2.631578947368421,18.421052631578945,35.526315789473685,34.21052631578947,6.578947368421052,2.631578947368421,0.0,7.684210526315789
MT21203-METALLURGICAL THERMODYNAMICS AND KINETICS ,2,28,32,8,3,3,0,Autumn 21,2.631578947368421,36.84210526315789,42.10526315789473,10.526315789473683,3.9473684210526314,3.9473684210526314,0.0,8.118421052631579
MT29201-INTRODUCTION TO ENGINEERING MATERIALS LABORATORY ,11,47,10,5,3,0,0,Autumn 21,14.473684210526317,61.8421052631579,13.157894736842104,6.578947368421052,3.9473684210526314,0.0,0.0,8.763157894736842
MT29203-METALLURGICAL THERMODYNAMICS AND KINETICS LABORATORY ,16,46,14,0,0,0,0,Autumn 21,21.052631578947366,60.526315789473685,18.421052631578945,0.0,0.0,0.0,0.0,9.026315789473685
MT20202-MATERIALS PROCESSING ,2,3,43,16,11,1,0,Spring 22,2.631578947368421,3.9473684210526314,56.57894736842105,21.052631578947366,14.473684210526317,1.3157894736842104,0.0,7.552631578947368
MT20204-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES ,4,10,19,38,3,2,0,Spring 22,5.263157894736842,13.157894736842104,25.0,50.0,3.9473684210526314,2.631578947368421,0.0,7.578947368421052
MT21202-DEFORMATION BEHAVIOUR OF MATERIALS ,10,30,30,6,0,0,0,Spring 22,13.157894736842104,39.473684210526315,39.473684210526315,7.894736842105263,0.0,0.0,0.0,8.578947368421053
MT21204-TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES ,2,4,13,20,24,13,0,Spring 22,2.631578947368421,5.263157894736842,17.105263157894736,26.31578947368421,31.57894736842105,17.105263157894736,0.0,6.697368421052632
MT29202-MATERIALS PROCESSING LABORATORY ,9,37,25,4,1,0,0,Spring 22,11.842105263157894,48.68421052631579,32.89473684210527,5.263157894736842,1.3157894736842104,0.0,0.0,8.644736842105264
MT29204-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY ,6,26,22,17,4,1,0,Spring 22,7.894736842105263,34.21052631578947,28.947368421052634,22.36842105263158,5.263157894736842,1.3157894736842104,0.0,8.131578947368421
"MT31007-CREEP, FATIGUE AND FRACTURE ",7,8,16,25,13,7,0,Autumn 22,9.210526315789473,10.526315789473683,21.052631578947366,32.89473684210527,17.105263157894736,9.210526315789473,0.0,7.342105263157895
MT31009-MECHANICAL WORKING OF MATERIALS ,19,22,22,5,7,1,0,Autumn 22,25.0,28.947368421052634,28.947368421052634,6.578947368421052,9.210526315789473,1.3157894736842104,0.0,8.5
MT31015-PRINCIPLES OF EXTRACTIVE METALLURGY ,0,4,10,21,32,5,3,Autumn 22,0.0,5.333333333333334,13.333333333333334,28.000000000000004,42.66666666666667,6.666666666666667,4.0,6.56
MT31017-PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS ,5,2,8,9,10,38,2,Autumn 22,6.756756756756757,2.7027027027027026,10.81081081081081,12.162162162162163,13.513513513513514,51.35135135135135,2.7027027027027026,6.121621621621622
MT39005-HEAT TREATMENT OF MATERIALS LAB. ,7,13,34,15,7,0,0,Autumn 22,9.210526315789473,17.105263157894736,44.73684210526316,19.736842105263158,9.210526315789473,0.0,0.0,7.973684210526316
MT39009-MECHANICAL TESTING AND WORKING LAB. ,19,33,24,0,0,0,0,Autumn 22,25.0,43.42105263157895,31.57894736842105,0.0,0.0,0.0,0.0,8.93421052631579
EG30002-ENERGY CONVERSION PROCESSES ,1,0,0,1,0,0,0,Autumn 21,50.0,0.0,0.0,50.0,0.0,0.0,0.0,8.5
GG20201-GEOLOGY FOR ENGINEERS ,6,32,35,5,2,0,0,Autumn 21,7.5,40.0,43.75,6.25,2.5,0.0,0.0,8.4375
GG29205-GEOLOGY LABORATORY ,4,28,38,6,2,2,0,Autumn 21,5.0,35.0,47.5,7.5,2.5,2.5,0.0,8.25
MI20201-DEVELOPMENT OF MINERAL DEPOSITS ,6,18,28,23,5,0,0,Autumn 21,7.5,22.5,35.0,28.749999999999996,6.25,0.0,0.0,7.9625
MI21201-ROCK MECHANICS ,5,11,41,12,9,1,1,Autumn 21,6.25,13.750000000000002,51.24999999999999,15.0,11.25,1.25,1.25,7.8
MI29201-ROCK MECHANICS LABORATORY ,15,20,22,14,8,0,0,Autumn 21,18.9873417721519,25.31645569620253,27.848101265822784,17.72151898734177,10.126582278481013,0.0,0.0,8.253164556962025
MI21202-MINE SURVEYING AND GEOINFORMATICS ,18,41,10,6,5,0,0,Spring 22,22.5,51.24999999999999,12.5,7.5,6.25,0.0,0.0,8.7625
MI29202-MINE SURVEYING LABORATORY ,11,60,6,2,0,0,0,Spring 22,13.924050632911392,75.9493670886076,7.59493670886076,2.5316455696202533,0.0,0.0,0.0,9.012658227848101
MI60226- ,9,1,18,18,4,1,0,Spring 22,17.647058823529413,1.9607843137254901,35.294117647058826,35.294117647058826,7.8431372549019605,1.9607843137254901,0.0,7.803921568627451
MI30201-UNDERGROUND COAL MINING ,11,17,19,16,13,2,0,Autumn 22,14.102564102564102,21.794871794871796,24.358974358974358,20.51282051282051,16.666666666666664,2.564102564102564,0.0,7.884615384615385
MI30205-UNDERGROUND METAL MINING ,6,13,27,18,10,4,0,Autumn 22,7.6923076923076925,16.666666666666664,34.61538461538461,23.076923076923077,12.82051282051282,5.128205128205128,0.0,7.67948717948718
MI31203-MINING MACHINERY AND AUTOMATION ,13,32,20,9,3,1,0,Autumn 22,16.666666666666664,41.02564102564102,25.64102564102564,11.538461538461538,3.8461538461538463,1.282051282051282,0.0,8.512820512820513
MI31207-VENTILATION AND CLIMATE CONTROL ,8,14,12,24,16,4,0,Autumn 22,10.256410256410255,17.94871794871795,15.384615384615385,30.76923076923077,20.51282051282051,5.128205128205128,0.0,7.512820512820513
MI31211-MATERIAL HANDLING AND MINERAL ENGINEERING ,9,17,19,21,14,0,0,Autumn 22,11.25,21.25,23.75,26.25,17.5,0.0,0.0,7.825
MI39201-VENTILATION LABORATORY ,13,27,31,6,1,0,0,Autumn 22,16.666666666666664,34.61538461538461,39.743589743589745,7.6923076923076925,1.282051282051282,0.0,0.0,8.576923076923077
MI39203-MINING MACHINERY LABORATORY ,21,41,15,1,0,0,0,Autumn 22,26.923076923076923,52.56410256410257,19.230769230769234,1.282051282051282,0.0,0.0,0.0,9.051282051282051
MI39205-MINERAL ENGINEERING LABORATORY ,19,55,4,0,0,0,0,Autumn 22,24.358974358974358,70.51282051282051,5.128205128205128,0.0,0.0,0.0,0.0,9.192307692307692
MI60242- ,0,6,0,0,0,0,0,Spring 22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
MI60218- ,1,0,0,1,0,0,0,Spring 22,50.0,0.0,0.0,50.0,0.0,0.0,0.0,8.5
RT30019-SCI AND TECH. RUBBER & RUBBER LIKE MATERIALS ,0,1,0,0,0,1,0,Spring 22,0.0,50.0,0.0,0.0,0.0,50.0,0.0,7.0
NA20201-MECHANICS OF DEFORMABLE BODIES ,3,7,23,15,6,4,1,Autumn 21,5.084745762711865,11.864406779661017,38.983050847457626,25.423728813559322,10.16949152542373,6.779661016949152,1.694915254237288,7.491525423728813
NA20203-HYDROSTATICS AND STABILITY ,45,5,2,3,4,0,0,Autumn 21,76.27118644067797,8.47457627118644,3.389830508474576,5.084745762711865,6.779661016949152,0.0,0.0,9.423728813559322
NA20202-MARINE HYDRODYNAMICS ,3,24,19,4,5,3,0,Spring 22,5.172413793103448,41.37931034482759,32.758620689655174,6.896551724137931,8.620689655172415,5.172413793103448,0.0,8.120689655172415
NA20204-SHIP CONSTRUCTION AND PRODUCTION ,2,16,26,8,5,1,0,Spring 22,3.4482758620689653,27.586206896551722,44.827586206896555,13.793103448275861,8.620689655172415,1.7241379310344827,0.0,7.982758620689655
